13+65=78,  1450,  12.2228,  125
186/2=93,  1450,  12.2228,  209
25+46=71,  1450,  12.2228,  159
39+47=86,  1450,  12.2228,  155
46+52=98,  1450,  12.2228,  171
49+36=85,  1450,  12.2228,  181
90-58=32,  1450,  12.2228,  178
14+65=79,  1449,  12.2312,  121
42+39=81,  1449,  12.2312,  176
42+56=98,  1449,  12.2312,  149
134/2=67,  1448,  12.2396,  183
146/2=73,  1448,  12.2396,  165
32+65=97,  1448,  12.2396,  240
51+47=98,  1448,  12.2396,  224
63+19=82,  1448,  12.2396,  208
74+21=95,  1448,  12.2396,  163
97-82=15,  1448,  12.2396,  151
56+41=97,  1447,  12.2481,  199
15+67=82,  1446,  12.2566,  138
90-16=74,  1446,  12.2566,  188
97-15=82,  1446,  12.2566,  144
156/4=39,  1445,  12.2651,  186
174/6=29,  1445,  12.2651,  198
73+21=94,  1445,  12.2651,  206
46+35=81,  1444,  12.2735,  174
67+24=91,  1444,  12.2735,  192
258/6=43,  1443,  12.2821,  173
57+41=98,  1443,  12.2821,  243
8*64=512,  1443,  12.2821,  235
152/4=38,  1442,  12.2906,  177
31+45=76,  1442,  12.2906,  173
34+57=91,  1442,  12.2906,  212
36+45=81,  1442,  12.2906,  174
57+34=91,  1442,  12.2906,  256
69+13=82,  1442,  12.2906,  208
156/2=78,  1441,  12.2991,  204
29+54=83,  1441,  12.2991,  200
37+52=89,  1441,  12.2991,  249
71+23=94,  1441,  12.2991,  214
13+62=75,  1440,  12.3076,  136
378/9=42,  1440,  12.3076,  197
41+35=76,  1440,  12.3076,  156
67+31=98,  1440,  12.3076,  195
34+58=92,  1439,  12.3162,  162
61+37=98,  1439,  12.3162,  191
25+64=89,  1438,  12.3248,  165
52+41=93,  1438,  12.3248,  181
21+64=85,  1437,  12.3333,  163
26+45=71,  1437,  12.3333,  159
39+46=85,  1437,  12.3333,  190
62-44=18,  1437,  12.3333,  208
67+28=95,  1437,  12.3333,  211
90-74=16,  1437,  12.3333,  136
97-84=13,  1437,  12.3333,  127
38+56=94,  1434,  12.3591,  172
15+69=84,  1433,  12.3678,  132
19+64=83,  1433,  12.3678,  123
51+46=97,  1433,  12.3678,  246
64+31=95,  1433,  12.3678,  225
37+54=91,  1432,  12.3764,  256
47+35=82,  1432,  12.3764,  169
63+28=91,  1432,  12.3764,  193
8*52=416,  1432,  12.3764,  236
162/3=54,  1431,  12.3850,  164
196/7=28,  1431,  12.3850,  243
41+57=98,  1431,  12.3850,  188
65+19=84,  1431,  12.3850,  169
73+12=85,  1431,  12.3850,  245
13+69=82,  1430,  12.3937,  125
26+57=83,  1430,  12.3937,  150
35+62=97,  1430,  12.3937,  239
27+56=83,  1429,  12.4024,  152
82+14=96,  1429,  12.4024,  197
19+63=82,  1428,  12.4111,  125
24+65=89,  1428,  12.4111,  157
416/8=52,  1428,  12.4111,  185
46+51=97,  1428,  12.4111,  199
73+16=89,  1428,  12.4111,  203
158/2=79,  1427,  12.4198,  218
186/93=2,  1427,  12.4198,  264
2*16/4=8,  1427,  12.4198,  399
36+58=94,  1427,  12.4198,  194
37+45=82,  1427,  12.4198,  160
42+51=93,  1427,  12.4198,  189
84+12=96,  1427,  12.4198,  189
38+54=92,  1426,  12.4285,  197
69+14=83,  1426,  12.4285,  191
73+25=98,  1426,  12.4285,  212
97-85=12,  1426,  12.4285,  152
364/7=52,  1425,  12.4372,  202
37+61=98,  1425,  12.4372,  172
62-48=14,  1425,  12.4372,  208
76+13=89,  1425,  12.4372,  179
90-76=14,  1425,  12.4372,  189
146/73=2,  1424,  12.4459,  210
27+59=86,  1423,  12.4547,  215
31+67=98,  1423,  12.4547,  170
39+42=81,  1423,  12.4547,  198
468/9=52,  1423,  12.4547,  195
12+73=85,  1422,  12.4634,  136
204/3=68,  1422,  12.4634,  238
71+24=95,  1422,  12.4634,  214
78+14=92,  1422,  12.4634,  195
28+63=91,  1421,  12.4722,  190
47+51=98,  1421,  12.4722,  188
512/8=64,  1421,  12.4722,  193
108/2=54,  1420,  12.4810,  233
4*78=312,  1420,  12.4810,  239
51-32=19,  1420,  12.4810,  211
192/3=64,  1419,  12.4898,  189
258/43=6,  1419,  12.4898,  223
71+25=96,  1419,  12.4898,  184
75+14=89,  1419,  12.4898,  232
174/3=58,  1418,  12.4986,  216
28+65=93,  1418,  12.4986,  183
28+67=95,  1418,  12.4986,  194
24+67=91,  1417,  12.5074,  175
312/4=78,  1417,  12.5074,  200
67+15=82,  1417,  12.5074,  174
90-12=78,  1417,  12.5074,  248
49+32=81,  1416,  12.5162,  198
41+56=97,  1415,  12.5251,  246
44-28=16,  1415,  12.5251,  183
29+57=86,  1414,  12.5339,  215
44-26=18,  1414,  12.5339,  183
17+65=82,  1413,  12.5428,  126
25+68=93,  1412,  12.5517,  169
34+61=95,  1412,  12.5517,  225
378/42=9,  1412,  12.5517,  243
4*12/6=8,  1412,  12.5517,  385
52-33=19,  1411,  12.5606,  288
51+42=93,  1409,  12.5784,  211
648/72=9,  1409,  12.5784,  252
24+71=95,  1408,  12.5874,  199
61-13=48,  1408,  12.5874,  167
174/29=6,  1407,  12.5963,  222
52-39=13,  1407,  12.5963,  288
78+16=94,  1407,  12.5963,  231
316/4=79,  1405,  12.6142,  205
32+18=50,  1405,  12.6142,  272
356/4=89,  1405,  12.6142,  193
44-16=28,  1405,  12.6142,  248
62-14=48,  1405,  12.6142,  287
4*8-9=23,  1404,  12.6232,  178
42+18=60,  1404,  12.6232,  178
61+34=95,  1404,  12.6232,  229
9*8/3=24,  1404,  12.6232,  261
90-72=18,  1404,  12.6232,  177
14+36=50,  1402,  12.6412,  147
236/4=59,  1402,  12.6412,  188
7*8-2=54,  1402,  12.6412,  147
12+48=60,  1401,  12.6502,  148
41+52=93,  1401,  12.6502,  235
5*8-4=36,  1401,  12.6502,  162
62-24=38,  1401,  12.6502,  177
13+72=85,  1400,  12.6593,  153
156/39=4,  1400,  12.6593,  273
512/64=8,  1400,  12.6593,  242
74+15=89,  1400,  12.6593,  267
296/8=37,  1399,  12.6683,  197
416/52=8,  1399,  12.6683,  240
47-11=36,  1399,  12.6683,  161
47-31=16,  1399,  12.6683,  147
48+12=60,  1399,  12.6683,  191
53-41=12,  1399,  12.6683,  183
61-12=49,  1399,  12.6683,  186
72-41=31,  1399,  12.6683,  219
23+71=94,  1398,  12.6774,  207
25+73=98,  1398,  12.6774,  166
56-22=34,  1398,  12.6774,  197
27+64=91,  1397,  12.6865,  192
62-28=34,  1397,  12.6865,  179
108/4=27,  1396,  12.6956,  273
74-11=63,  1396,  12.6956,  183
12+38=50,  1395,  12.7047,  163
4*8-3=29,  1395,  12.7047,  187
53-34=19,  1395,  12.7047,  304
7*8-4=52,  1395,  12.7047,  158
134/67=2,  1394,  12.7138,  195
4*92=368,  1394,  12.7138,  199
7*4-3=25,  1394,  12.7138,  190
7*6-4=38,  1394,  12.7138,  187
76+18=94,  1394,  12.7138,  214
8*9/3=24,  1394,  12.7138,  261
90-18=72,  1394,  12.7138,  227
21+73=94,  1393,  12.7229,  214
25+71=96,  1393,  12.7229,  213
3*24/9=8,  1393,  12.7229,  287
364/52=7,  1393,  12.7229,  262
27+68=95,  1392,  12.7320,  212
392/7=56,  1392,  12.7320,  257
53-42=11,  1392,  12.7320,  181
58-11=47,  1392,  12.7320,  175
6*4-1=23,  1392,  12.7320,  188
72-31=41,  1392,  12.7320,  199
16+34=50,  1391,  12.7412,  166
46-31=15,  1391,  12.7412,  146
5*4-2=18,  1391,  12.7412,  198
56-24=32,  1391,  12.7412,  197
63-51=12,  1391,  12.7412,  188
74+18=92,  1391,  12.7412,  195
8*6/12=4,  1391,  12.7412,  327
31+64=95,  1390,  12.7504,  208
38+12=50,  1390,  12.7504,  252
5*4-8=12,  1390,  12.7504,  179
192/64=3,  1389,  12.7595,  235
41-23=18,  1389,  12.7595,  158
61-29=32,  1389,  12.7595,  282
75+18=93,  1389,  12.7595,  229
12+84=96,  1388,  12.7687,  126
342/6=57,  1388,  12.7687,  200
4*79=316,  1388,  12.7687,  249
42-23=19,  1388,  12.7687,  191
61-22=39,  1388,  12.7687,  282
61-43=18,  1388,  12.7687,  167
74-61=13,  1388,  12.7687,  183
267/3=89,  1387,  12.7779,  202
34+16=50,  1387,  12.7779,  222
44-18=26,  1387,  12.7779,  248
6*8-1=47,  1387,  12.7779,  187
6*8/4=12,  1387,  12.7779,  248
63-21=42,  1387,  12.7779,  211
7*24=168,  1387,  12.7779,  311
82+13=95,  1387,  12.7779,  203
56-42=14,  1386,  12.7872,  187
6*8/12=4,  1386,  12.7872,  331
19+65=84,  1385,  12.7964,  137
36-21=15,  1385,  12.7964,  194
48-11=37,  1385,  12.7964,  155
5*6-1=29,  1385,  12.7964,  193
62-18=44,  1385,  12.7964,  287
72-23=49,  1384,  12.8056,  202
18+32=50,  1383,  12.8149,  160
4*6-1=23,  1383,  12.8149,  188
51-12=39,  1383,  12.8149,  190
51-39=12,  1383,  12.8149,  196
58-41=17,  1383,  12.8149,  170
9*6-1=53,  1383,  12.8149,  221
108/54=2,  1382,  12.8242,  282
16+73=89,  1382,  12.8242,  137
18+76=94,  1382,  12.8242,  145
36+14=50,  1382,  12.8242,  223
7*6-8=34,  1382,  12.8242,  187
71-13=58,  1382,  12.8242,  174
752/8=94,  1382,  12.8242,  224
76-24=52,  1382,  12.8242,  212
90-78=12,  1382,  12.8242,  192
92-41=51,  1382,  12.8242,  243
162/54=3,  1381,  12.8335,  238
39+21=60,  1381,  12.8335,  217
4*12/8=6,  1381,  12.8335,  379
4*8/2=16,  1381,  12.8335,  248
468/52=9,  1381,  12.8335,  268
48-31=17,  1381,  12.8335,  148
58-22=36,  1381,  12.8335,  189
592/8=74,  1381,  12.8335,  224
63-11=52,  1381,  12.8335,  194
64-11=53,  1381,  12.8335,  188
4*8/16=2,  1380,  12.8428,  345
5*8-6=34,  1380,  12.8428,  157
52-37=15,  1380,  12.8428,  258
61-18=43,  1380,  12.8428,  174
61-42=19,  1380,  12.8428,  193
65-21=44,  1380,  12.8428,  278
76-22=54,  1380,  12.8428,  211
13+76=89,  1379,  12.8521,  142
196/28=7,  1379,  12.8521,  266
2*16/8=4,  1379,  12.8521,  379
3*24/8=9,  1379,  12.8521,  309
4*8-7=25,  1379,  12.8521,  167
54-31=23,  1379,  12.8521,  249
55-36=19,  1379,  12.8521,  309
6*4-3=21,  1379,  12.8521,  181
8*4-9=23,  1379,  12.8521,  220
